Time,Sine1Hz,Sine5Hz,Sine10Hz,Square1Hz,Square5Hz,Square10Hz,Triangle1Hz,Triangle5Hz,Triangle10Hz
0,-0.503336802675048,0.936451830761395,0.133791534098103,-0.0697946495237554,-0.26702023861982,-0.575278899113693,-0.0694117722561067,-0.198142478678299,0.404917088958267
0.01001001001001,0.00221202184987274,-0.379690468744963,0.347303756539967,0.747212490535119,1.70699814803569,1.14151488869467,0.476467236765062,0.523197724204756,0.511967310815166
0.02002002002002,-0.0507120706563098,0.704622217860797,1.89303557173349,0.968536861458171,1.2014289853693,1.00343227928268,-0.551913439493785,0.30771596502657,-0.0339432932040226
0.03003003003003,0.0140731920779049,0.863124684522452,0.773280834588953,0.496656416969354,1.45071721768697,0.344514149618111,0.259946178120873,1.60360249392732,0.963863949918253
0.04004004004004,0.526407758703316,0.619805472915629,-0.178390458226211,1.84679266541073,-0.0424597754463615,0.518241076422123,-0.43389243587695,1.21583948245575,0.889539534439181
0.0500500500500501,-0.284024831331704,0.986104441958696,0.0911357689640168,1.13193069070177,1.49563942299314,-0.751762135513349,-0.236926025668674,0.49414252334482,-0.869807599496387
0.0600600600600601,-0.208743720858454,0.879184790438445,-0.711302632601819,2.28829295452442,1.27875352035187,-0.665913954035568,0.218510916804925,0.670104242947551,-0.664332338670662
0.0700700700700701,0.314589362901823,1.05573736580653,-0.630787704879031,1.6196471444481,1.36343087416261,-1.0816720546596,0.490399856714891,2.03370914375811,-1.27204832147226
0.0800800800800801,0.279884165501258,0.170183534668101,-0.327992924145248,0.717464252397467,1.51366333444019,-0.633663652159792,-0.214555391737537,0.445654697021509,0.00755903881109865
0.0900900900900901,1.10785825483703,1.37336937478967,-0.392452982402839,1.46702524645876,0.720699688418585,-1.00184107570299,-0.341992471217655,-0.261984800266998,-0.634927088952413
0.1001001001001,-0.155764165852973,-1.07783523859322,0.930582246952543,1.43185159665956,-0.775331283588751,1.33587727738659,0.687117751567163,-0.533706736448257,-0.525786808853693
0.11011011011011,-0.110041737346658,-0.632182924378099,0.238337290990053,1.71067998180856,-0.988711673647651,1.32217518737695,1.7319555206976,-1.5504490011006,0.924242553027457
0.12012012012012,1.28834134224808,-1.03115635565834,0.702773337580581,1.65252514215456,-0.946528512840897,1.12587846428746,0.365058870247435,-0.857352034172081,1.5692422965664
0.13013013013013,1.89871739829854,-2.02576578514847,0.881555955615899,0.714187101777453,-2.14989615599314,0.237637625022152,0.646167329342725,-1.62758013402428,0.188592608401545
0.14014014014014,0.395583343941312,-1.28465373379591,1.01711351853224,1.47611647390204,-2.29883953225294,0.270379219038524,0.59827578425261,-0.391461502298584,0.282102145148469
0.15015015015015,0.708267590627799,-0.603044961840303,-0.649794374896381,0.52291001742717,-0.877322476884811,-0.703141588638688,0.693284851979985,-0.615376801896623,-0.25236351666823
0.16016016016016,0.164488136544234,-0.657745093137052,-0.374664553567983,0.368921435919969,-1.5857856949583,-1.2910771820198,0.271181628595962,-1.10271811379948,-0.49193719762302
0.17017017017017,0.795385698664445,-1.95515779914139,-1.36043403131006,0.795075798157608,-0.918840261869078,-0.828644451819278,0.929438830148379,-1.11936831735657,-0.730082618232293
